,fish,cell_sugar,scp,greenhouse,seaweed,milk,meat,immediate_outdoor_crops_to_humans,new_stored_outdoor_crops_to_humans,stored_food
37,19.60750974766143,1885.4305136662265,2778.3674008619387,442.3296852722064,629.99997922999,0.0,0.0,1167.173252279635,1095.2451874366766,1897.4021276595743
38,19.63489453753833,1885.4305136662265,2778.3674008619387,495.796906353631,629.99997922999,0.0,0.0,1255.0151975683889,953.9086626139816,1897.4021276595743
39,19.66227932741523,1885.4305136662265,2778.3674008619387,548.3953864380372,629.99997922999,0.0,0.0,1332.826747720365,823.4712462006077,1897.4021276595743
40,19.689664117292132,1885.4305136662265,2778.3674008619387,600.532619040541,629.99997922999,0.0,0.0,1402.7355623100302,701.3978115501517,1897.4021276595743
41,19.717048907169033,1885.4305136662265,2778.3674008619387,652.4779195895957,629.99997922999,0.0,0.0,1465.8561296859168,586.3045592705167,1897.4021276595743
42,19.744433700058263,1885.4305136662265,2778.3674008619387,704.417071239552,629.99997922999,0.0,0.0,1523.404255319149,476.78989868287704,1897.4021276595743
43,19.771818489935157,1885.4305136662265,2778.3674008619387,756.482413993409,629.99997922999,0.0,0.0,1575.9878419452887,372.11357649442743,1897.4021276595743
44,19.799203279812062,1885.4305136662265,2778.3674008619387,786.9118933894729,629.99997922999,0.0,0.0,1639.3110435663625,278.33351570415397,1897.4021276595743
45,19.826588069688963,1885.4305136662265,2778.3674008619387,816.0189794035552,629.99997922999,0.0,0.0,1699.9999999999995,188.51009118541037,1897.4021276595743
46,19.853972859565857,1885.4305136662265,2778.3674008619387,843.955457916779,629.99997922999,0.0,0.0,1758.156028368794,102.39020263424518,1897.4021276595743
47,19.88135764944276,1885.4305136662265,2778.3674008619387,870.8463570892603,629.99997922999,0.0,0.0,1814.1843971631204,19.443545086119666,1897.4021276595743
48,19.88135764944276,1885.4305136662265,2778.3674008619387,896.7960979463417,629.99997922999,0.0,0.0,1868.287740628166,0.0,1836.7926038500507
49,19.908742439319656,1885.4305136662265,2778.3674008619387,928.7157706266822,629.99997922999,0.0,0.0,1934.7517730496452,0.0,1738.381458966565
50,19.936127229196558,1885.4305136662265,2778.3674008619387,959.3967479101815,629.99997922999,0.0,0.0,1998.6828774062812,0.0,1643.742046605876
51,19.963512019073452,1885.4305136662265,2778.3674008619387,988.9669960278345,629.99997922999,0.0,0.0,1715.4251266464032,0.0,1897.4021276595743
52,19.990896808950353,1885.4305136662265,2778.3674008619387,1017.5340379679393,629.99997922999,0.0,0.0,2119.8581560283683,344.8585612968592,1119.5161094224923
53,20.018281598827254,1885.4305136662265,2778.3674008619387,1045.1892376556357,629.279847011145,0.0,0.0,1659.8682877406281,0.0,1897.4021276595743
54,20.045666391716487,1885.4305136662265,2778.3674008619387,1072.0109966433115,629.99997922999,0.0,0.0,2233.333333333333,517.5379939209724,778.8297771023304
55,20.07305118159338,1885.4305136662265,2778.3674008619387,1098.0671824331994,629.99997922999,0.0,0.0,2287.639311043566,0.0,1215.9782168186423
56,20.100435971470283,1885.4305136662265,2778.3674008619387,1123.4170025335425,629.99997922999,0.0,0.0,2340.4255319148933,0.0,1137.8147922998985
57,20.127820761347184,1885.4305136662265,2778.3674008619387,1148.1124712769729,629.99997922999,0.0,0.0,2391.894630192502,0.0,1061.6227963525835
58,20.155205551224082,1885.4305136662265,2778.3674008619387,1172.1995724805981,629.99997922999,0.0,0.0,2442.046605876393,0.0,987.356372847011
59,20.182590341100983,1885.4305136662265,2778.3674008619387,1195.7191915652966,629.99997922999,0.0,0.0,2490.982776089159,0.0,914.873201621074
60,20.182590341100983,1885.4305136662265,2778.3674008619387,1218.7078705935337,629.99997922999,0.0,0.0,2538.9057750759875,0.0,843.9615197568388
61,20.23735992085478,1885.4305136662265,2778.3674008619387,1241.6283064845588,629.99997922999,0.0,0.0,2586.626139817629,0.0,773.2659574468084
62,20.29212950060858,1885.4305136662265,2778.3674008619387,1264.0624910518525,629.99997922999,0.0,0.0,2633.4346504559267,0.0,703.9684903748732
63,20.34689908337471,1885.4305136662265,2778.3674008619387,1286.0387359905262,629.99997922999,0.0,0.0,2679.2299898682872,0.0,636.1421377912866
64,20.40166866312851,1885.4305136662265,2778.3674008619387,1307.5827327801799,629.99997922999,0.0,0.0,2724.1134751773047,0.0,569.6598784194529
65,20.456438242882307,1885.4305136662265,2778.3674008619387,1328.717878822017,629.99997922999,0.0,0.0,2768.085106382978,0.0,504.4983383991895
66,20.511207822636102,1885.4305136662265,2778.3674008619387,1349.465553275841,629.99997922999,0.0,0.0,2811.347517730496,0.0,440.4334853090171
67,20.5659774023899,1885.4305136662265,2778.3674008619387,1369.8453517536486,629.99997922999,0.0,0.0,2853.799392097264,0.0,377.5470415400202
68,20.6207469821437,1885.4305136662265,2778.3674008619387,1389.8752871211284,629.99997922999,0.0,0.0,2895.5420466058763,0.0,315.7196757852077
69,20.67551656490983,1885.4305136662265,2778.3674008619387,1409.571962196026,629.99997922999,0.0,0.0,2936.5754812563323,0.0,254.9348024316109
70,20.73028614466363,1885.4305136662265,2778.3674008619387,1428.950718999857,629.99997922999,0.0,0.0,2976.8996960486315,0.0,195.17706180344476
71,20.78505572441743,1885.4305136662265,2778.3674008619387,1448.0257683349896,629.99997922999,0.0,0.0,3016.7173252279636,0.0,136.2296149949341
72,20.78505572441743,1885.4305136662265,2778.3674008619387,1466.8103027629165,629.99997922999,0.0,0.0,3055.825734549139,0.0,78.33666666666666
73,20.812440514294327,1885.4305136662265,2778.3674008619387,1538.517096065405,487.26104457953403,0.0,0.0,3205.167173252279,0.0,0.0
74,20.839825304171228,1885.4305136662265,2778.3674008619387,1606.4999024979613,277.60951975683895,0.0,0.0,3346.808510638298,0.0,0.0
75,20.86721009404813,1885.4305136662265,2778.3674008619387,1671.2623508551792,77.86528110435665,0.0,0.0,3481.76291793313,0.0,0.0
76,20.89459488392503,1885.4305136662265,2778.3674008619387,1733.2047191934007,0.005158142218844986,0.0,0.0,3610.8409321175277,0.0,0.0
77,20.921979673801925,1885.4305136662265,2778.3674008619387,1792.6513025092422,0.005158142218844986,0.0,0.0,3734.6504559270516,0.0,0.0
78,20.949364466691154,1885.4305136662265,2778.3674008619387,1849.8691279493005,0.005158142218844986,0.0,0.0,3853.799392097264,0.0,0.0
79,20.976749256568056,1885.4305136662265,2778.3674008619387,1905.0811398962833,0.005158142218844986,0.0,0.0,3968.895643363728,0.0,0.0
80,21.004134046444953,1885.4305136662265,2778.3674008619387,1958.4757279412834,0.005158142218844986,0.0,0.0,4080.1418439716313,0.0,0.0
81,21.031518836321855,1885.4305136662265,2778.3674008619387,2010.2137647341056,0.005158142218844986,0.0,0.0,4187.943262411347,0.0,0.0
82,21.058903626198756,1885.4305136662265,2778.3674008619387,2060.433904889587,0.005158142218844986,0.0,0.0,4292.502532928065,0.0,0.0
83,21.08628841607565,1885.4305136662265,2778.3674008619387,2109.256642354521,0.005158142218844986,0.0,0.0,4394.224924012157,0.0,0.0
84,21.08628841607565,1885.4305136662265,2778.3674008619387,2156.7874638809685,0.005158142218844986,0.0,0.0,4493.21175278622,0.0,0.0
85,21.08628841607565,1885.4305136662265,2778.3674008619387,2333.3829655264562,0.005158142218844986,0.0,0.0,4861.195542046606,0.0,0.0
86,21.08628841607565,1885.4305136662265,2778.3674008619387,2495.5289072700766,0.005158142218844986,0.0,0.0,5198.986828774063,0.0,0.0
87,21.08628841607565,1885.4305136662265,2778.3674008619387,2646.1595490917107,0.005158142218844986,0.0,0.0,5512.765957446808,0.0,0.0
88,21.08628841607565,1885.4305136662265,2778.3674008619387,2787.3394389667715,0.005158142218844986,0.0,0.0,5806.889564336372,0.0,0.0
89,21.08628841607565,1885.4305136662265,2778.3674008619387,2920.585563856462,0.005158142218844986,0.0,0.0,6084.498480243161,0.0,0.0
90,21.08628841607565,1885.4305136662265,2778.3674008619387,3047.050811209802,0.005158142218844986,0.0,0.0,6347.922998986828,0.0,0.0
91,21.08628841607565,1885.4305136662265,2778.3674008619387,3167.6353486319117,0.005158142218844986,0.0,0.0,6599.18946301925,0.0,0.0
92,21.08628841607565,1885.4305136662265,2778.3674008619387,3283.0577522361305,0.005158142218844986,0.0,0.0,6839.614994934144,0.0,0.0
93,21.08628841607565,1885.4305136662265,2778.3674008619387,3393.9023360378424,0.005158142218844986,0.0,0.0,7070.618034447821,0.0,0.0
94,21.08628841607565,1885.4305136662265,2778.3674008619387,3500.6517374376426,0.005158142218844986,0.0,0.0,7293.009118541033,0.0,0.0
95,21.08628841607565,1885.4305136662265,2778.3674008619387,3603.710006172168,0.005158142218844986,0.0,0.0,7507.700101317123,0.0,0.0
96,21.08628841607565,1885.4305136662265,2778.3674008619387,3703.4193716342224,0.005158142218844986,0.0,0.0,7715.400202634244,0.0,0.0
97,21.08628841607565,1885.4305136662265,2778.3674008619387,3783.918676264816,0.005158142218844986,0.0,0.0,7883.080040526848,0.0,0.0
98,21.08628841607565,1885.4305136662265,2778.3674008619387,3862.4560974529377,0.005158142218844986,0.0,0.0,8046.707193515703,0.0,0.0
99,21.08628841607565,1885.4305136662265,2778.3674008619387,3939.162134598017,0.005158142218844986,0.0,0.0,8206.58561296859,0.0,0.0
100,21.08628841607565,1885.4305136662265,2778.3674008619387,4014.1535598776,0.005158142218844986,0.0,0.0,8362.816616008105,0.0,0.0
101,21.08628841607565,1885.4305136662265,2778.3674008619387,4087.535351046247,0.005158142218844986,0.0,0.0,8515.602836879432,0.0,0.0
102,21.08628841607565,1885.4305136662265,2778.3674008619387,4159.402288511171,0.005158142218844986,0.0,0.0,8665.349544072948,0.0,0.0
103,21.08628841607565,1885.4305136662265,2778.3674008619387,4229.840285232746,0.005158142218844986,0.0,0.0,8812.158054711246,0.0,0.0
104,21.08628841607565,1885.4305136662265,2778.3674008619387,4298.9275020603445,0.005158142218844986,0.0,0.0,8956.028368794325,0.0,0.0
105,21.08628841607565,1885.4305136662265,2778.3674008619387,4366.735289302318,0.005158142218844986,0.0,0.0,9097.26443768997,0.0,0.0
106,21.08628841607565,1885.4305136662265,2778.3674008619387,4433.328986473549,0.005158142218844986,0.0,0.0,9236.068895643362,0.0,0.0
107,21.08628841607565,1885.4305136662265,2778.3674008619387,4498.768605453719,0.005158142218844986,0.0,0.0,9372.340425531915,0.0,0.0
108,21.08628841607565,1885.4305136662265,2778.3674008619387,4563.109417153805,0.005158142218844986,0.0,0.0,9506.382978723403,0.0,0.0
109,21.08628841607565,1885.4305136662265,2778.3674008619387,4622.61233751103,0.005158142218844986,0.0,0.0,9630.395136778116,0.0,0.0
110,21.08628841607565,1885.4305136662265,2778.3674008619387,4681.229425109705,0.005158142218844986,0.0,0.0,9752.482269503545,0.0,0.0
111,21.08628841607565,1885.4305136662265,2778.3674008619387,4738.997283164583,0.005158142218844986,0.0,0.0,9872.847011144882,0.0,0.0
112,21.08628841607565,1885.4305136662265,2778.3674008619387,4795.95008528044,0.005158142218844986,0.0,0.0,9991.489361702126,0.0,0.0
113,21.08628841607565,1885.4305136662265,2778.3674008619387,4852.119794507601,0.0,0.0,0.0,10108.51063829787,0.0,0.0
114,21.08628841607565,1885.4305136662265,2778.3674008619387,4907.536357695295,0.07359471666666667,0.0,0.0,323.0615197568389,0.0,0.0
115,21.08628841607565,1885.4305136662265,2778.3674008619387,4962.227878459936,0.005158142218844986,0.0,0.0,10337.89260385005,9900.95035460993,0.0
116,21.08628841607565,1885.4305136662265,2778.3674008619387,5016.220771571791,0.005158142218844986,0.0,0.0,10450.455927051671,0.0,0.0
117,21.08628841607565,1885.4305136662265,2778.3674008619387,5069.539901139863,0.005158142218844986,0.0,0.0,10561.499493414385,0.0,0.0
118,21.08628841607565,1885.4305136662265,2778.3674008619387,5122.208704622933,0.005158142218844986,0.0,0.0,10671.225937183382,0.0,0.0
119,21.08628841607565,1885.4305136662265,2778.3674008619387,5174.249304401764,0.005158142218844986,0.0,0.0,10779.635258358663,0.0,0.0
