,fish,cell_sugar,scp,greenhouse,seaweed,milk,meat,immediate_outdoor_crops_to_humans,new_stored_outdoor_crops_to_humans,stored_food
0,71.55444444444446,0.0,0.0,0.0,0.0,81.05999782685542,0.0,0.0,0.0,1736.347956349206
1,70.903949494299,0.0,0.0,0.0,0.0,81.05999782685542,0.0,0.0,0.0,1736.9984562766979
2,70.25345454415356,0.0,0.0,0.0,0.0,81.05999782685542,0.0,0.0,0.0,1737.648971397461
3,69.60295959400813,0.0,0.0,0.0,0.0,81.05999782685542,0.0,1175.046656405277,0.0,563.2528102510171
4,68.95246464386267,0.0,0.0,0.0,0.0,81.05999782685542,0.0,1175.6655193411352,0.0,563.284460000373
5,68.30196969371723,0.0,0.0,0.0,0.0,81.05999782685542,0.0,1176.2845775708956,0.0,563.3158885604357
6,67.65147475072723,0.0,0.0,0.0,0.0,81.05999782685542,563.5002142857143,613.4769355463562,0.0,563.2738052696923
7,67.00097980058179,0.0,0.0,0.0,0.0,81.05999782685542,0.0,1177.5233621426992,0.0,563.3780883460053
8,66.35048485043635,50.84537690682476,0.0,0.0,0.0,81.05999782685542,0.0,1127.3004596906892,0.0,563.40611585464
9,65.6999899002909,50.84537690682476,0.0,0.0,0.0,81.05999782685542,0.0,1127.8843875634375,0.0,563.4726691152252
10,65.04949495014546,50.84537690682476,0.0,0.0,0.0,0.0,0.0,1209.5673333333332,0.0,563.5002142857142
11,64.399,102.77257034358195,0.0,0.0,0.0,0.0,0.0,913.595238095238,244.6954047619048,563.5002142857142
12,64.399,102.77257034358195,0.0,0.0,0.0,0.0,0.0,288.21428571428567,870.076357142857,563.5002142857142
13,62.96791111111112,102.77257034358195,0.0,0.0,0.0,0.0,563.5002142857143,271.14285714285705,325.0786619047619,563.5002142857142
14,61.536822222222234,102.77257034358195,0.0,0.0,0.0,0.0,0.0,253.78571428571425,907.367119047619,563.5002142857142
15,60.10573333333333,102.77257034358195,72.91890760952576,0.0,0.0,0.0,0.0,236.11904761904754,853.5459523809521,563.5002142857142
16,58.67464444444444,102.77257034358195,72.91890760952576,0.0,0.0,0.0,563.5002142857143,218.09523809523805,309.50064285714285,563.5002142857142
17,57.24355555555556,102.77257034358195,72.91890760952576,0.0,0.0,0.0,0.0,199.69047619047615,892.8367142857142,563.5002142857142
18,55.81246666666667,102.77257034358195,72.91890760952576,0.0,0.0,0.0,0.0,180.8333333333333,913.1249285714285,563.5002142857142
19,54.38137777777779,102.77257034358195,72.91890760952576,0.0,0.0,0.0,563.5002142857143,161.47619047619045,370.4129523809522,563.5002142857142
20,52.95028888888889,102.77257034358195,145.83781521905152,0.0,0.0,0.0,0.0,141.49999999999997,882.4015476190473,563.5002142857142
21,51.5192,102.77257034358195,255.21617663334015,0.0,0.0,0.0,0.0,120.73809523809523,795.2161666666664,563.5002142857142
22,50.08811111111111,102.77257034358195,255.21617663334015,0.0,0.0,0.0,0.0,99.04761904761902,818.337738095238,563.5002142857142
23,48.65702222222223,102.77257034358195,255.21617663334015,0.0,0.0,0.0,0.0,76.04761904761902,842.7688333333331,563.5002142857142
24,48.65702222222223,102.77257034358195,255.21617663334015,0.0,0.0,0.0,0.0,51.047619047619044,867.7688333333331,563.5002142857142
25,48.461873739325235,102.77257034358195,255.21617663334015,0.0,0.0,0.0,461.72616666666664,51.19047619047618,406.09495238095235,563.5002142857142
26,48.26672524927279,102.77257034358195,328.1350842428659,0.0,0.0,0.0,0.0,51.33333333333333,794.9544999999999,563.5002142857142
27,48.07157676637578,102.77257034358195,401.0539918523917,0.0,0.0,0.0,563.5002142857143,51.49999999999999,158.56386190476186,563.5002142857142
28,47.87642828347879,102.77257034358195,401.0539918523917,0.0,0.0,0.0,563.5002142857143,51.64285714285713,158.61615238095234,563.5002142857142
29,47.68127980058178,102.77257034358195,401.0539918523917,0.0,0.0,0.0,563.5002142857143,51.78571428571427,158.66844523809525,563.5002142857142
30,47.48613131052933,102.77257034358195,401.0539918523917,0.0,0.0,0.0,0.0,51.928571428571416,722.2209523809522,563.5002142857142
31,47.290982827632334,102.77257034358195,401.0539918523917,0.0,0.0,0.0,0.0,52.09523809523809,722.2494285714283,563.5002142857142
32,47.095834344735344,102.77257034358195,401.0539918523917,0.0,0.0,0.0,0.0,52.23809523809523,722.3017142857141,563.5002142857142
33,46.90068586183834,102.77257034358195,473.9728994619175,0.0,0.0,0.0,0.0,52.38095238095237,649.435119047619,563.5002142857142
34,46.70553737178588,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,52.54761904761904,576.5446904761903,563.5002142857142
35,46.5103888888889,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,52.690476190476176,576.5969761904761,563.5002142857142
36,46.5103888888889,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,52.833333333333314,576.454119047619,563.5002142857142
37,46.57543838318789,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,61.14285714285714,568.0795476190475,563.5002142857142
38,46.64048787748689,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,69.14285714285712,560.0144999999999,563.5002142857142
39,46.70553737178588,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,76.95238095238093,552.1399285714284,563.5002142857142
40,46.77058686608489,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,84.5238095238095,544.5034523809522,563.5002142857142
41,46.835636360383894,102.77257034358195,546.8918070714432,0.0,0.0,0.0,0.0,91.95238095238093,537.0098333333332,563.5002142857142
